Date,County,State,Vehicle.Primary.Use,Battery.Electric.Vehicles..BEVs.,Plug.In.Hybrid.Electric.Vehicles..PHEVs.,Electric.Vehicle..EV..Total,Non.Electric.Vehicle.Total,Total.Vehicles,Percent.Electric.Vehicles
April 30 2017,Honolulu,HI,Passenger,4,2,6,617,623,0.96
February 28 2021,Loudoun,VA,Passenger,1,0,1,74,75,1.33
June 30 2020,DuPage,IL,Passenger,4,0,4,63,67,5.97
July 31 2024,Currituck,NC,Passenger,1,0,1,14,15,6.67
May 31 2024,Lake,IN,Passenger,0,1,1,4,5,20
September 30 2020,Carroll,NH,Passenger,0,1,1,4,5,20
August 31 2022,Fulton,GA,Passenger,1,1,2,79,81,2.47
February 28 2018,Orange,FL,Passenger,2,1,3,171,174,1.72
December 31 2022,Orange,CA,Passenger,11,3,14,391,405,3.46
March 31 2023,Bartow,GA,Passenger,0,1,1,4,5,20
May 31 2017,Cascade,MT,Passenger,0,1,1,65,66,1.52
December 31 2021,Washtenaw,MI,Passenger,0,1,1,33,34,2.94
July 31 2023,Franklin,OH,Passenger,1,0,1,50,51,1.96
July 31 2018,Sangamon,IL,Passenger,1,0,1,11,12,8.33
August 31 2024,Newport,RI,Passenger,0,2,2,50,52,3.85
August 31 2021,Champaign,IL,Passenger,1,0,1,11,12,8.33
October 31 2023,Benton,WA,Passenger,1315,635,1950,135298,137248,1.42
October 31 2023,Grant,WA,Passenger,347,153,500,67314,67814,0.74
August 31 2020,Grays Harbor,WA,Passenger,111,116,227,48342,48569,0.47
February 28 2023,Fairfax,VA,Passenger,7,2,9,617,626,1.44
August 31 2017,Kitsap,WA,Truck,1,0,1,52569,52570,0
September 30 2019,Columbia,WA,Truck,0,0,0,1536,1536,0
December 31 2022,Fairfax,VA,Truck,1,0,1,99,100,1
January 31 2018,Cook,IL,Passenger,1,0,1,289,290,0.34
September 30 2019,Douglas,NE,Passenger,0,1,1,65,66,1.52
October 31 2022,DeKalb,GA,Passenger,1,0,1,52,53,1.89
August 31 2018,Montgomery,MD,Passenger,1,0,1,293,294,0.34
January 31 2023,Tom Green,TX,Passenger,0,1,1,18,19,5.26
September 30 2018,Salt Lake,UT,Passenger,1,0,1,228,229,0.44
November 30 2021,Montgomery,MD,Passenger,3,2,5,223,228,2.19
June 30 2019,Franklin,WA,Truck,0,0,0,19263,19263,0
May 31 2024,Hudson,NJ,Passenger,2,0,2,18,20,10
October 31 2019,San Juan,WA,Passenger,236,76,312,14404,14716,2.12
July 31 2018,Washoe,NV,Passenger,1,0,1,123,124,0.81
April 30 2023,DuPage,IL,Passenger,2,1,3,33,36,8.33
April 30 2024,New London,CT,Passenger,1,4,5,160,165,3.03
July 31 2020,Mercer,NJ,Passenger,0,1,1,13,14,7.14
May 31 2017,Stevens,WA,Passenger,8,23,31,31321,31352,0.1
March 31 2022,Whitman,WA,Passenger,79,54,133,21991,22124,0.6
December 31 2022,Whatcom,WA,Truck,26,0,26,43024,43050,0.06
September 30 2024,Virginia Beach,VA,Truck,1,0,1,90,91,1.1
May 31 2021,Morris,NJ,Passenger,1,0,1,12,13,7.69
October 31 2019,Santa Fe,NM,Passenger,0,1,1,42,43,2.33
August 31 2023,Essex,NJ,Passenger,2,0,2,8,10,20
August 31 2022,Platte,MO,Passenger,1,0,1,24,25,4
June 30 2024,San Juan,WA,Truck,32,0,32,5853,5885,0.54
October 31 2023,San Bernardino,CA,Passenger,3,1,4,302,306,1.31
June 30 2019,Ferry,WA,Truck,0,0,0,3571,3571,0
October 31 2017,Sangamon,IL,Passenger,1,0,1,11,12,8.33
July 31 2021,Pierce,WA,Passenger,3634,2012,5646,558836,564482,1
February 29 2024,Klickitat,WA,Passenger,192,77,269,15103,15372,1.75
November 30 2019,San Diego,CA,Passenger,10,4,14,2799,2813,0.5
July 31 2024,Bexar,TX,Passenger,2,2,4,299,303,1.32
February 28 2022,Harford,MD,Passenger,1,1,2,52,54,3.7
April 30 2024,Lake,IL,Passenger,5,0,5,109,114,4.39
April 30 2017,Marin,CA,Passenger,1,0,1,60,61,1.64
March 31 2020,Adams,WA,Truck,0,0,0,5217,5217,0
October 31 2018,Saratoga,NY,Passenger,1,0,1,58,59,1.69
December 31 2018,Douglas,NE,Passenger,0,1,1,70,71,1.41
December 31 2023,Hardin,KY,Passenger,1,0,1,62,63,1.59
October 31 2019,Los Angeles,CA,Passenger,7,9,16,1114,1130,1.42
August 31 2024,Charleston,SC,Passenger,0,2,2,38,40,5
January 31 2018,Prince George,VA,Passenger,0,1,1,73,74,1.35
September 30 2022,Carroll,NH,Passenger,0,1,1,4,5,20
June 30 2017,Monterey,CA,Passenger,0,1,1,212,213,0.47
January 31 2021,St. Mary's,MD,Passenger,1,0,1,210,211,0.47
September 30 2022,Plaquemines,LA,Passenger,1,1,2,21,23,8.7
November 30 2020,Ventura,CA,Passenger,1,1,2,290,292,0.68
June 30 2023,Ventura,CA,Passenger,2,3,5,235,240,2.08
August 31 2021,Collin,TX,Passenger,3,1,4,122,126,3.17
August 31 2021,Spokane,WA,Passenger,1158,684,1842,325640,327482,0.56
June 30 2019,Loudoun,VA,Passenger,1,0,1,98,99,1.01
August 31 2021,Franklin,WA,Truck,0,0,0,20709,20709,0
September 30 2019,Skagit,WA,Passenger,317,210,527,92489,93016,0.57
April 30 2018,Pend Oreille,WA,Passenger,4,5,9,9476,9485,0.09
September 30 2021,Gwinnett,GA,Passenger,1,0,1,64,65,1.54
March 31 2022,Hamilton,OH,Passenger,1,0,1,39,40,2.5
April 30 2020,Tulsa,OK,Passenger,1,1,2,54,56,3.57
June 30 2020,San Francisco,CA,Passenger,1,2,3,99,102,2.94
June 30 2020,Harris,TX,Passenger,1,0,1,273,274,0.36
July 31 2020,Stafford,VA,Passenger,1,1,2,99,101,1.98
September 30 2018,Nassau,NY,Passenger,2,0,2,40,42,4.76
October 31 2017,Nantucket,MA,Passenger,1,0,1,3,4,25
October 31 2020,DeKalb,IN,Passenger,1,0,1,1,2,50
May 31 2020,Benton,WA,Truck,0,0,0,42459,42459,0
September 30 2024,Pacific,WA,Truck,14,0,14,7563,7577,0.18
December 31 2017,Hawaii,HI,Passenger,1,0,1,84,85,1.18
September 30 2021,Hawaii,HI,Passenger,1,0,1,51,52,1.92
April 30 2020,Stafford,VA,Passenger,1,1,2,98,100,2
June 30 2023,Columbia,OR,Passenger,1,0,1,13,14,7.14
December 31 2019,Klamath,OR,Passenger,1,0,1,39,40,2.5
June 30 2024,Doña Ana,NM,Passenger,1,0,1,10,11,9.09
October 31 2019,Washtenaw,MI,Passenger,1,0,1,42,43,2.33
September 30 2023,Wahkiakum,WA,Passenger,27,19,46,3039,3085,1.49
August 31 2021,Skamania,WA,Truck,0,0,0,4033,4033,0
June 30 2024,Island,WA,Truck,56,0,56,20661,20717,0.27
December 31 2020,Jefferson,WA,Truck,0,0,0,9583,9583,0
August 31 2020,Anne Arundel,MD,Passenger,0,1,1,397,398,0.25
August 31 2024,Placer,CA,Passenger,3,0,3,55,58,5.17
May 31 2023,Sacramento,CA,Truck,1,0,1,33,34,2.94
February 29 2020,Mason,WA,Passenger,150,133,283,47573,47856,0.59
June 30 2020,Broward,FL,Passenger,2,1,3,117,120,2.5
June 30 2020,Frederick,MD,Passenger,1,1,2,66,68,2.94
October 31 2020,Grant,WA,Truck,0,0,0,27376,27376,0
February 28 2021,Chelan,WA,Truck,0,0,0,22859,22859,0
February 28 2017,Lewis,WA,Passenger,45,33,78,54968,55046,0.14
January 31 2017,Clark,NV,Passenger,1,4,5,944,949,0.53
October 31 2021,Broward,FL,Passenger,2,0,2,109,111,1.8
August 31 2020,Denver,CO,Passenger,1,0,1,119,120,0.83
March 31 2024,New Castle,DE,Passenger,1,0,1,16,17,5.88
July 31 2017,Madison,ID,Passenger,1,0,1,37,38,2.63
April 30 2024,Brown,WI,Passenger,1,0,1,4,5,20
December 31 2023,Jefferson,WA,Truck,18,0,18,9247,9265,0.19
February 29 2024,Asotin,WA,Truck,2,0,2,6590,6592,0.03
April 30 2019,Mason,WA,Passenger,117,116,233,46849,47082,0.49
February 28 2022,Asotin,WA,Passenger,22,18,40,12615,12655,0.32
January 31 2022,Riverside,CA,Passenger,6,1,7,538,545,1.28
July 31 2021,New Haven,CT,Passenger,0,2,2,31,33,6.06
September 30 2019,Tulsa,OK,Passenger,1,1,2,59,61,3.28
July 31 2021,Cowlitz,WA,Passenger,229,146,375,72203,72578,0.52
August 31 2022,Whatcom,WA,Passenger,1916,765,2681,148632,151313,1.77
May 31 2022,Clallam,WA,Truck,1,0,1,21927,21928,0
July 31 2023,Lincoln,WA,Truck,0,0,0,4841,4841,0
December 31 2022,Howard,MD,Passenger,0,2,2,62,64,3.12
January 31 2020,Montgomery,TX,Passenger,1,0,1,61,62,1.61
April 30 2017,Kent,MI,Passenger,0,1,1,38,39,2.56
June 30 2022,Essex,MA,Passenger,1,0,1,19,20,5
August 31 2022,Middlesex,NJ,Passenger,1,0,1,22,23,4.35
July 31 2022,Montgomery,PA,Passenger,1,0,1,24,25,4
October 31 2020,Lewis,WA,Passenger,114,117,231,58430,58661,0.39
February 28 2018,San Diego,CA,Passenger,6,2,8,2578,2586,0.31
August 31 2021,St. Mary's,MD,Passenger,1,0,1,204,205,0.49
January 31 2019,Riverside,CA,Passenger,2,2,4,685,689,0.58
April 30 2022,Jefferson,WA,Truck,0,0,0,9520,9520,0
August 31 2023,Anne Arundel,MD,Truck,1,0,1,42,43,2.33
August 31 2020,Cumberland,NC,Passenger,1,3,4,470,474,0.84
October 31 2023,Kings,CA,Passenger,5,2,7,270,277,2.53
April 30 2024,Middlesex,MA,Passenger,3,0,3,74,77,3.9
July 31 2022,San Bernardino,CA,Passenger,2,1,3,357,360,0.83
July 31 2024,Honolulu,HI,Passenger,4,1,5,217,222,2.25
July 31 2019,San Juan,WA,Truck,0,0,0,5889,5889,0
November 30 2023,Meade,KY,Passenger,1,0,1,18,19,5.26
March 31 2023,Montgomery,MD,Passenger,5,3,8,205,213,3.76
May 31 2018,Collier,FL,Passenger,1,0,1,24,25,4
January 31 2021,Kitsap,WA,Truck,0,0,0,54263,54263,0
May 31 2023,Broward,FL,Passenger,1,0,1,68,69,1.45
January 31 2023,Onslow,NC,Passenger,0,1,1,154,155,0.65
July 31 2020,Ferry,WA,Passenger,7,3,10,4331,4341,0.23
August 31 2022,Harris,TX,Passenger,1,0,1,172,173,0.58
January 31 2018,Eagle,CO,Passenger,1,0,1,7,8,12.5
December 31 2020,Ramsey,MN,Passenger,1,0,1,41,42,2.38
May 31 2024,Nueces,TX,Passenger,2,1,3,43,46,6.52
September 30 2022,Jefferson,NY,Passenger,1,0,1,214,215,0.47
May 31 2020,Walla Walla,WA,Truck,0,0,0,13667,13667,0
March 31 2022,Lincoln,WA,Truck,0,0,0,4829,4829,0
February 29 2024,Montgomery,OH,Passenger,0,1,1,38,39,2.56
December 31 2023,King,WA,Truck,1060,2,1062,172793,173855,0.61
March 31 2022,Island,WA,Truck,1,0,1,21404,21405,0
September 30 2021,San Juan,WA,Truck,0,0,0,5980,5980,0
November 30 2023,DeKalb,GA,Passenger,2,0,2,39,41,4.88
May 31 2023,Mercer,NJ,Passenger,0,1,1,12,13,7.69
October 31 2023,Nassau,NY,Passenger,1,0,1,24,25,4
March 31 2018,Nantucket,MA,Passenger,1,0,1,4,5,20
March 31 2020,San Juan,WA,Passenger,291,86,377,14272,14649,2.57
November 30 2022,Washoe,NV,Passenger,1,0,1,62,63,1.59
February 28 2022,Carroll,NH,Passenger,0,1,1,4,5,20
May 31 2020,Clark,WA,Truck,0,0,0,81858,81858,0
September 30 2024,Chelan,WA,Truck,65,0,65,22160,22225,0.29
November 30 2022,Lake,IL,Passenger,2,0,2,132,134,1.49
March 31 2020,Montgomery,PA,Passenger,1,0,1,36,37,2.7
December 31 2021,Danville,VA,Passenger,1,0,1,0,1,100
August 31 2018,Santa Rosa,FL,Passenger,1,0,1,93,94,1.06
September 30 2022,Montgomery,AL,Passenger,2,1,3,37,40,7.5
October 31 2021,Greene,MO,Passenger,0,1,1,33,34,2.94
April 30 2023,Ray,MO,Passenger,0,1,1,0,1,100
September 30 2022,Chelan,WA,Truck,6,0,6,23060,23066,0.03
January 31 2024,Adams,CO,Passenger,1,0,1,23,24,4.17
August 31 2024,Arapahoe,CO,Passenger,2,1,3,56,59,5.08
January 31 2019,St. Mary's,MD,Passenger,1,0,1,202,203,0.49
October 31 2021,Clinton,PA,Passenger,1,0,1,0,1,100
September 30 2023,Okanogan,WA,Truck,7,0,7,16372,16379,0.04
April 30 2020,Lewis,WA,Passenger,99,108,207,58631,58838,0.35
November 30 2018,Tarrant,TX,Passenger,1,0,1,212,213,0.47
October 31 2023,Sarpy,NE,Passenger,1,0,1,57,58,1.72
February 28 2021,Adams,WA,Truck,0,0,0,5342,5342,0
May 31 2023,Monterey,CA,Passenger,0,3,3,138,141,2.13
April 30 2021,Cameron,TX,Passenger,1,0,1,23,24,4.17
April 30 2024,Williamson,TX,Passenger,1,1,2,47,49,4.08
October 31 2022,Clackamas,OR,Passenger,1,0,1,147,148,0.68
July 31 2019,Pacific,WA,Truck,0,0,0,7662,7662,0
March 31 2017,District of Columbia,DC,Passenger,0,3,3,218,221,1.36
December 31 2020,Marion,IN,Passenger,1,0,1,75,76,1.32
January 31 2024,Churchill,NV,Passenger,0,1,1,34,35,2.86
August 31 2019,Klamath,OR,Passenger,1,0,1,41,42,2.38
October 31 2017,Yakima,WA,Passenger,57,72,129,160976,161105,0.08
August 31 2019,Stevens,WA,Truck,0,0,0,18707,18707,0
April 30 2019,Riverside,CA,Passenger,2,2,4,680,684,0.58
July 31 2018,Pend Oreille,WA,Passenger,5,5,10,9580,9590,0.1
January 31 2018,Moore,NC,Passenger,0,1,1,194,195,0.51
March 31 2023,Leavenworth,KS,Passenger,0,1,1,90,91,1.1
January 31 2024,Richmond,VA,Passenger,1,0,1,6,7,14.29
March 31 2017,Lee,AL,Passenger,1,0,1,35,36,2.78
September 30 2024,Grant,WA,Truck,36,0,36,27070,27106,0.13
November 30 2020,Nassau,FL,Passenger,1,0,1,35,36,2.78
May 31 2021,Grays Harbor,WA,Truck,0,0,0,21419,21419,0
August 31 2023,Onslow,NC,Passenger,0,1,1,139,140,0.71
April 30 2017,Charles,MD,Passenger,0,1,1,89,90,1.11
January 31 2019,Moore,NC,Passenger,0,1,1,182,183,0.55
August 31 2020,District of Columbia,DC,Passenger,1,1,2,187,189,1.06
May 31 2020,Charleston,SC,Passenger,1,0,1,108,109,0.92
December 31 2020,El Dorado,CA,Passenger,1,0,1,38,39,2.56
August 31 2022,Autauga,AL,Passenger,1,0,1,13,14,7.14
April 30 2020,Clallam,WA,Passenger,219,166,385,50327,50712,0.76
October 31 2022,Charles,MD,Passenger,1,1,2,55,57,3.51
December 31 2019,Whitman,WA,Passenger,42,46,88,22659,22747,0.39
January 31 2020,Cowlitz,WA,Truck,0,0,0,29021,29021,0
May 31 2019,Goochland,VA,Passenger,1,1,2,265,267,0.75
January 31 2023,Deschutes,OR,Passenger,2,0,2,89,91,2.2
August 31 2020,Denton,TX,Passenger,1,0,1,99,100,1
January 31 2023,Hudson,NJ,Passenger,2,0,2,31,33,6.06
August 31 2024,Kent,DE,Passenger,1,0,1,36,37,2.7
December 31 2020,Island,WA,Truck,0,0,0,21328,21328,0
December 31 2019,Travis,TX,Passenger,4,1,5,215,220,2.27
February 29 2024,Newport,RI,Passenger,0,2,2,54,56,3.57
May 31 2019,Manassas,VA,Passenger,0,1,1,8,9,11.11
August 31 2022,Henrico,VA,Passenger,0,1,1,18,19,5.26
June 30 2024,Pierce,WA,Truck,325,0,325,132592,132917,0.24
November 30 2021,Franklin,WA,Truck,0,0,0,20764,20764,0
April 30 2023,Skagit,WA,Passenger,1051,388,1439,88878,90317,1.59
August 31 2018,Klickitat,WA,Passenger,24,32,56,15279,15335,0.37
April 30 2021,Kootenai,ID,Passenger,0,1,1,208,209,0.48
July 31 2021,Thurston,WA,Truck,0,0,0,56407,56407,0
November 30 2020,Arlington,VA,Passenger,0,2,2,155,157,1.27
August 31 2023,Calvert,MD,Passenger,1,1,2,78,80,2.5
September 30 2017,Saratoga,NY,Passenger,1,1,2,71,73,2.74
July 31 2022,San Diego,CA,Passenger,21,8,29,2435,2464,1.18
March 31 2024,Cumberland,PA,Passenger,1,0,1,35,36,2.78
July 31 2023,Polk,OR,Passenger,1,1,2,20,22,9.09
October 31 2023,Lewis,WA,Passenger,375,285,660,59468,60128,1.1
April 30 2024,Chelan,WA,Passenger,838,234,1072,54279,55351,1.94
March 31 2019,Mason,WA,Passenger,114,115,229,46700,46929,0.49
July 31 2021,Franklin,WA,Passenger,134,97,231,62012,62243,0.37
September 30 2021,Deschutes,OR,Passenger,1,0,1,127,128,0.78
March 31 2023,Douglas,CO,Passenger,0,1,1,68,69,1.45
May 31 2018,Charleston,SC,Passenger,1,0,1,123,124,0.81
August 31 2023,Wilson,TX,Passenger,0,1,1,3,4,25
January 31 2017,Asotin,WA,Passenger,4,3,7,12315,12322,0.06
March 31 2023,San Diego,CA,Passenger,23,7,30,2306,2336,1.28
January 31 2018,Dale,AL,Passenger,0,1,1,63,64,1.56
August 31 2021,El Paso,TX,Passenger,4,0,4,386,390,1.03
June 30 2019,Broward,FL,Passenger,2,1,3,129,132,2.27
January 31 2017,Clallam,WA,Passenger,73,64,137,48000,48137,0.28
July 31 2019,Stevens,WA,Passenger,20,30,50,31697,31747,0.16
June 30 2020,Adams,WA,Passenger,9,7,16,12775,12791,0.13
April 30 2022,Harris,TX,Passenger,2,0,2,191,193,1.04
May 31 2024,Pacific,WA,Truck,10,0,10,7761,7771,0.13
March 31 2022,Salt Lake,UT,Passenger,2,1,3,177,180,1.67
July 31 2024,Anne Arundel,MD,Passenger,7,2,9,254,263,3.42
November 30 2017,Hardin,KY,Passenger,0,1,1,114,115,0.87
July 31 2019,Adams,WA,Passenger,5,6,11,12827,12838,0.09
March 31 2019,Whitman,WA,Truck,0,0,0,8506,8506,0
July 31 2018,Essex,NJ,Passenger,1,0,1,13,14,7.14
December 31 2018,Camden,NJ,Passenger,0,1,1,28,29,3.45
January 31 2021,Saginaw,MI,Passenger,2,0,2,10,12,16.67
October 31 2018,Clark,NV,Passenger,3,3,6,754,760,0.79
February 28 2023,San Mateo,CA,Passenger,2,0,2,81,83,2.41
May 31 2019,Norfolk,VA,Passenger,2,2,4,340,344,1.16
October 31 2017,St. Clair,IL,Passenger,0,1,1,164,165,0.61
March 31 2020,Richland,SC,Passenger,0,1,1,153,154,0.65
April 30 2021,Garfield,WA,Truck,0,0,0,1004,1004,0
March 31 2023,Adams,WA,Passenger,22,11,33,13018,13051,0.25
October 31 2018,Skagit,WA,Passenger,241,180,421,90988,91409,0.46
May 31 2023,Moore,NC,Passenger,0,1,1,111,112,0.89
May 31 2020,Sacramento,CA,Passenger,1,1,2,288,290,0.69
July 31 2023,Bartow,GA,Passenger,0,1,1,3,4,25
September 30 2022,Richmond,NY,Passenger,1,0,1,4,5,20
September 30 2021,Grays Harbor,WA,Truck,0,0,0,21391,21391,0
December 31 2023,Columbia,WA,Passenger,12,0,12,2411,2423,0.5
February 29 2024,Richland,SC,Passenger,0,1,1,93,94,1.06
March 31 2018,Clark,WA,Passenger,918,641,1559,305935,307494,0.51
January 31 2022,Grant,WA,Passenger,140,100,240,66760,67000,0.36
February 28 2021,Garfield,WA,Truck,0,0,0,1003,1003,0
January 31 2021,Harnett,NC,Passenger,1,0,1,200,201,0.5
April 30 2024,Montgomery,PA,Passenger,1,0,1,15,16,6.25
April 30 2017,Mercer,NJ,Passenger,0,1,1,19,20,5
December 31 2022,Camden,NJ,Passenger,0,1,1,14,15,6.67
August 31 2019,Berkshire,MA,Passenger,0,1,1,4,5,20
July 31 2017,Snohomish,WA,Passenger,1818,918,2736,513182,515918,0.53
April 30 2017,Stevens,WA,Passenger,8,22,30,31225,31255,0.1
October 31 2019,Island,WA,Passenger,361,251,612,63549,64161,0.95
February 28 2019,Clark,NV,Passenger,4,3,7,735,742,0.94
November 30 2023,Allegheny,PA,Passenger,2,0,2,55,57,3.51
October 31 2023,Clark,WA,Truck,122,0,122,81051,81173,0.15
January 31 2021,Spokane,WA,Truck,0,0,0,100817,100817,0
February 29 2020,Kittitas,WA,Truck,0,0,0,14649,14649,0
May 31 2023,Lincoln,WA,Truck,0,0,0,4844,4844,0
March 31 2017,Lewis,WA,Truck,0,0,0,24820,24820,0
December 31 2018,Wahkiakum,WA,Truck,0,0,0,1722,1722,0
November 30 2020,Hennepin,MN,Passenger,2,0,2,92,94,2.13
July 31 2018,Latah,ID,Passenger,0,1,1,77,78,1.28
October 31 2019,Goochland,VA,Passenger,3,1,4,282,286,1.4
December 31 2021,New Haven,CT,Passenger,0,2,2,31,33,6.06
April 30 2022,Eagle,CO,Passenger,1,0,1,6,7,14.29
July 31 2022,Mercer,NJ,Passenger,0,1,1,11,12,8.33
August 31 2024,Garfield,OK,Passenger,1,0,1,14,15,6.67
February 29 2020,Carroll,NH,Passenger,0,1,1,4,5,20
January 31 2018,Yakima,WA,Passenger,60,76,136,162483,162619,0.08
September 30 2018,Stevens,WA,Passenger,14,27,41,31690,31731,0.13
September 30 2019,Goochland,VA,Passenger,2,1,3,277,280,1.07
February 28 2022,Lake,IL,Passenger,3,0,3,160,163,1.84
November 30 2022,Fairfax,VA,Passenger,6,2,8,637,645,1.24
August 31 2024,Mercer,NJ,Passenger,0,1,1,4,5,20
November 30 2020,Alameda,CA,Passenger,3,0,3,276,279,1.08
January 31 2017,Santa Barbara,CA,Passenger,0,1,1,135,136,0.74
February 28 2023,San Francisco,CA,Passenger,2,0,2,75,77,2.6
May 31 2024,Contra Costa,CA,Passenger,2,1,3,134,137,2.19
January 31 2023,Stafford,VA,Passenger,2,1,3,88,91,3.3
August 31 2021,Columbia,WA,Passenger,7,2,9,2455,2464,0.37
March 31 2022,Adams,WA,Passenger,16,11,27,12957,12984,0.21
April 30 2020,Walla Walla,WA,Truck,0,0,0,13618,13618,0
August 31 2021,St. Louis,MO,Passenger,1,0,1,85,86,1.16
April 30 2018,Garfield,OK,Passenger,1,0,1,20,21,4.76
October 31 2017,Pend Oreille,WA,Truck,0,0,0,5563,5563,0
May 31 2020,Columbia,WA,Truck,0,0,0,1522,1522,0
February 28 2022,Anchorage,AK,Passenger,2,0,2,144,146,1.37
May 31 2020,Montgomery,PA,Passenger,1,0,1,31,32,3.12
November 30 2020,Solano,CA,Passenger,1,0,1,211,212,0.47
June 30 2019,Lincoln,WA,Truck,0,0,0,4675,4675,0
May 31 2021,Philadelphia,PA,Passenger,1,0,1,57,58,1.72
April 30 2018,El Paso,TX,Passenger,1,0,1,515,516,0.19
April 30 2021,Yamhill,OR,Passenger,1,0,1,44,45,2.22
March 31 2019,Clallam,WA,Passenger,154,129,283,50316,50599,0.56
September 30 2024,Skamania,WA,Passenger,155,59,214,7589,7803,2.74
April 30 2019,Stevens,WA,Passenger,20,27,47,31619,31666,0.15
September 30 2019,Santa Cruz,CA,Passenger,1,0,1,38,39,2.56
December 31 2023,Howard,MD,Passenger,0,2,2,62,64,3.12
December 31 2018,Lee,AL,Passenger,1,0,1,36,37,2.7
February 28 2017,Muscogee,GA,Passenger,0,1,1,256,257,0.39
November 30 2019,Shelby,TN,Passenger,0,1,1,101,102,0.98
December 31 2021,Montgomery,TX,Passenger,1,1,2,44,46,4.35
January 31 2024,San Bernardino,CA,Passenger,2,1,3,285,288,1.04
August 31 2024,Contra Costa,CA,Passenger,2,1,3,120,123,2.44
August 31 2023,Berkeley,SC,Passenger,1,1,2,99,101,1.98
August 31 2017,Bergen,NJ,Passenger,0,2,2,30,32,6.25
November 30 2022,Clark,WA,Truck,39,0,39,81928,81967,0.05
August 31 2022,Wahkiakum,WA,Passenger,24,12,36,3078,3114,1.16
February 28 2023,Adams,CO,Passenger,1,0,1,35,36,2.78
April 30 2018,Bexar,TX,Passenger,2,2,4,788,792,0.51
March 31 2024,Polk,OR,Passenger,1,1,2,17,19,10.53
January 31 2022,Okanogan,WA,Truck,0,0,0,16673,16673,0
December 31 2020,Pierce,WA,Passenger,2824,1770,4594,555077,559671,0.82
November 30 2022,Kittitas,WA,Passenger,294,93,387,29521,29908,1.29
December 31 2019,Prince William,VA,Passenger,1,4,5,238,243,2.06
June 30 2024,Clallam,WA,Truck,30,0,30,21294,21324,0.14
January 31 2022,Montgomery,MD,Passenger,3,2,5,214,219,2.28
March 31 2021,Suffolk,VA,Passenger,1,0,1,124,125,0.8
January 31 2020,Asotin,WA,Passenger,17,11,28,12717,12745,0.22
April 30 2019,St. Mary's,MD,Passenger,1,0,1,203,204,0.49
May 31 2024,Harris,TX,Passenger,1,2,3,107,110,2.73
January 31 2020,Garfield,WA,Truck,0,0,0,967,967,0
July 31 2018,Collier,FL,Passenger,1,0,1,24,25,4
August 31 2018,Asotin,WA,Truck,0,0,0,6647,6647,0
October 31 2023,Jefferson,NY,Passenger,2,0,2,188,190,1.05
April 30 2018,Prince George's,MD,Passenger,1,1,2,188,190,1.05
June 30 2021,Columbia,OR,Passenger,1,0,1,21,22,4.55
June 30 2022,Charles,MD,Passenger,1,1,2,60,62,3.23
October 31 2020,Williams,ND,Passenger,0,1,1,11,12,8.33
September 30 2019,Jefferson,WA,Passenger,207,126,333,25115,25448,1.31
January 31 2023,Wahkiakum,WA,Passenger,25,15,40,3048,3088,1.3
May 31 2017,Garfield,WA,Truck,0,0,0,931,931,0
September 30 2019,Lee,FL,Passenger,1,0,1,50,51,1.96
July 31 2017,Marin,CA,Passenger,1,0,1,58,59,1.69
May 31 2023,Lane,OR,Passenger,0,2,2,86,88,2.27
May 31 2024,Essex,MA,Passenger,1,0,1,12,13,7.69
February 28 2022,Dallas,TX,Passenger,1,0,1,150,151,0.66
October 31 2017,Polk,FL,Passenger,1,0,1,67,68,1.47
April 30 2023,Meade,KY,Passenger,1,0,1,22,23,4.35
September 30 2022,Coryell,TX,Passenger,1,0,1,90,91,1.1
July 31 2018,Pierce,WA,Passenger,1262,1194,2456,533305,535761,0.46
February 28 2018,Prince George,VA,Passenger,0,1,1,73,74,1.35
February 28 2023,Riverside,CA,Passenger,8,0,8,454,462,1.73
December 31 2020,Orange,FL,Passenger,1,0,1,122,123,0.81
February 28 2022,San Luis Obispo,CA,Passenger,1,0,1,64,65,1.54
September 30 2022,Autauga,AL,Passenger,1,0,1,14,15,6.67
September 30 2023,San Luis Obispo,CA,Passenger,1,0,1,47,48,2.08
April 30 2021,Putnam,TN,Passenger,0,1,1,1,2,50
May 31 2022,Douglas,WA,Passenger,131,58,189,28493,28682,0.66
August 31 2019,Lincoln,WA,Passenger,2,10,12,7785,7797,0.15
May 31 2020,Skamania,WA,Passenger,30,16,46,8513,8559,0.54
May 31 2022,Ferry,WA,Truck,0,0,0,3565,3565,0
September 30 2018,Cowlitz,WA,Truck,0,0,0,28599,28599,0
February 29 2024,Mercer,NJ,Passenger,0,1,1,6,7,14.29
April 30 2022,King,WA,Passenger,39288,10819,50107,1347990,1398097,3.58
October 31 2019,Pierce,WA,Truck,0,0,0,140620,140620,0
February 28 2021,Clark,WA,Truck,0,0,0,83493,83493,0
October 31 2019,Howard,MD,Passenger,0,1,1,87,88,1.14
November 30 2017,Deschutes,OR,Passenger,1,0,1,188,189,0.53
April 30 2021,Loudoun,VA,Passenger,1,0,1,74,75,1.33
March 31 2023,San Mateo,CA,Passenger,2,0,2,80,82,2.44
August 31 2024,New Haven,CT,Passenger,0,2,2,17,19,10.53
June 30 2020,Whitman,WA,Passenger,44,48,92,22120,22212,0.41
February 28 2017,Shoshone,ID,Passenger,0,1,1,82,83,1.2
May 31 2022,Wilson,TX,Passenger,0,1,1,3,4,25
